epoch,learning_rate,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,0.0010000000474974513,nan,0.4271073639392853,0.2595962584018707,0.5095058679580688,nan,0.3334675133228302,0.15022674202919006,0.3875909447669983
1,0.0010000000474974513,nan,0.31747740507125854,0.14793166518211365,0.3846188485622406,nan,0.239715576171875,0.08727055042982101,0.2954159080982208
