loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse,learning_rate
0.38509559631347656,0.6700780391693115,1.2749332189559937,1.129129409790039,0.052178122103214264,0.16649213433265686,0.039975691586732864,0.19993922114372253,0.0010000000474974513
0.10430721193552017,0.30735769867897034,0.1450897455215454,0.38090649247169495,0.06859668344259262,0.22878001630306244,0.07313598692417145,0.27043667435646057,0.0010000000474974513
0.05699969455599785,0.1700928807258606,0.05051717162132263,0.2247602492570877,0.04938904941082001,0.15786534547805786,0.03608141094446182,0.1899510771036148,0.0010000000474974513
0.04625726491212845,0.12365895509719849,0.03068208135664463,0.17516301572322845,0.04432663321495056,0.1422932744026184,0.02774142473936081,0.16655756533145905,0.0010000000474974513
0.04367712885141373,0.11307866126298904,0.02741013653576374,0.1655600666999817,0.04061511158943176,0.12916308641433716,0.022313013672828674,0.14937540888786316,0.0010000000474974513
0.039424143731594086,0.09463461488485336,0.02092623896896839,0.14465904235839844,0.037144169211387634,0.11094284802675247,0.01742846705019474,0.13201692700386047,0.0010000000474974513
0.03729260340332985,0.08750414103269577,0.018796570599079132,0.13710059225559235,0.03413744270801544,0.097635418176651,0.0136187095195055,0.1166992262005806,0.0010000000474974513
0.03592992573976517,0.08611086755990982,0.01834256574511528,0.13543473184108734,0.03266536816954613,0.09455111622810364,0.01297026127576828,0.11388705670833588,0.0010000000474974513
