loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse,learning_rate
0.8229411840438843,1.225032091140747,2.8310415744781494,1.682569980621338,0.1920718252658844,0.5757418870925903,0.3498838543891907,0.5915098190307617,0.0010000000474974513
0.2366592139005661,0.5889122486114502,0.46187636256217957,0.6796148419380188,0.13621120154857635,0.4634796977043152,0.2381010800600052,0.4879560172557831,0.0010000000474974513
0.17739145457744598,0.4901019334793091,0.3226581811904907,0.568030059337616,0.09373176097869873,0.35310959815979004,0.1531030386686325,0.3912838399410248,0.0010000000474974513
0.11962147802114487,0.3776590824127197,0.2062687873840332,0.4541682302951813,0.10075290501117706,0.3736053705215454,0.16714918613433838,0.40883883833885193,0.0010000000474974513
0.06903431564569473,0.25681886076927185,0.10379427671432495,0.3221711814403534,0.10641191899776459,0.40034645795822144,0.17858225107192993,0.4225899279117584,0.0010000000474974513
0.05807919427752495,0.22228668630123138,0.08198752254247665,0.2863346338272095,0.09378581494092941,0.3700064718723297,0.1534588485956192,0.39173823595046997,0.0010000000474974513
0.05474673584103584,0.21069185435771942,0.07545243948698044,0.2746860682964325,0.08307944983243942,0.34097933769226074,0.13220341503620148,0.3635978698730469,0.0010000000474974513
0.051732491701841354,0.20221948623657227,0.06958873569965363,0.26379677653312683,0.07635102421045303,0.3225892186164856,0.11891315132379532,0.34483787417411804,0.0010000000474974513
