epoch,learning_rate,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,0.0010000000474974513,0.10843320935964584,0.3253602087497711,0.2185468226671219,0.46748992800712585,0.06752584129571915,0.29847782850265503,0.1179315373301506,0.3434116244316101
1,0.0010000000474974513,0.03220298886299133,0.16045087575912476,0.04755580797791481,0.21807293593883514,0.031773217022418976,0.18089134991168976,0.04698517173528671,0.21676063537597656
2,0.0010000000474974513,0.024877551943063736,0.13308992981910706,0.033488038927316666,0.18299737572669983,0.014694426208734512,0.09339980781078339,0.013429056853055954,0.11588380485773087
3,0.0010000000474974513,0.020155224949121475,0.11644470691680908,0.024677053093910217,0.15708932280540466,0.00918115209788084,0.04370267316699028,0.0030800914391875267,0.05549857020378113
4,0.0010000000474974513,0.017029833048582077,0.1030275747179985,0.019111383706331253,0.1382439285516739,0.008924132212996483,0.04582655429840088,0.003249758156016469,0.05700664967298508
5,0.0010000000474974513,0.015172252431511879,0.09611774235963821,0.01609978824853897,0.12688493728637695,0.008676483295857906,0.04841538146138191,0.003480262355878949,0.05899374932050705
6,0.0010000000474974513,0.013484007678925991,0.08736724406480789,0.013449647463858128,0.1159726157784462,0.00913481879979372,0.06154121458530426,0.005117393098771572,0.07153595983982086
7,0.0010000000474974513,0.012407486326992512,0.08314736932516098,0.012027557939291,0.10967022180557251,0.007738491520285606,0.04630592465400696,0.0030568677466362715,0.055288948118686676
