loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse,learning_rate
,0.4252690076828003,0.24969498813152313,0.4996948838233948,,0.33429911732673645,0.15083591639995575,0.38837599754333496,0.0010000000474974513
,0.3181125819683075,0.1484827697277069,0.3853346109390259,,0.24033820629119873,0.08767037093639374,0.29609182476997375,0.0010000000474974513
,0.2623400390148163,0.10104265809059143,0.3178720772266388,,0.19870612025260925,0.06044024974107742,0.2458459883928299,0.0010000000474974513
