epoch,learning_rate,loss,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
0,0.0010000000474974513,nan,0.4253011643886566,0.2529056966304779,0.502897322177887,nan,0.3336954116821289,0.1503935009241104,0.3878059983253479
1,0.0010000000474974513,nan,0.3176515996456146,0.14808277785778046,0.3848152458667755,nan,0.23988640308380127,0.08738023042678833,0.295601487159729
2,0.0010000000474974513,nan,0.26205575466156006,0.10080753266811371,0.3175020217895508,nan,0.19849355518817902,0.06030365824699402,0.24556803703308105
